comment;label
Mày sẽ phải học cách tôn trọng tao;1
Mày không thể sống sót nếu tao muốn;1
Mày sẽ phải chịu hậu quả cho hành động này;1
Đừng dại dột thử sức chịu đựng của tao;1
Mày không thể chạy trốn sự trừng phạt của tao;1
Mày không xứng đáng được tha thứ;1
Mày sẽ không bao giờ có thể quên được những gì tao sẽ làm;1
Đừng bao giờ để tao thấy mày nữa;1
Mày sẽ phải trả giá đắt cho những gì đã làm;1
Mày không thể trốn thoát được đâu;1
Mày sẽ phải hối hận vì đã gây sự với tao;1
Mày sẽ không còn cơ hội thứ hai đâu;1
Mày không thể chống lại sự trả thù của tao;1
Đừng nghĩ mày có thể đùa với tao mà không bị trừng phạt;1
Tao sẽ làm mày phải trả giá cho hành động này;1
Mày không thể thoát khỏi tay tao;1
Mày sẽ phải học cách chịu đựng;1
Tao sẽ không để mày sống yên ổn đâu;1
Mày không thể sống sót nếu tao muốn;1
Mày sẽ phải trả giá vì đã làm tao tức giận;1
Mày sẽ không bao giờ có thể thoát khỏi cơn thịnh nộ của tao;1
Mày không thể thoát khỏi sự trừng phạt này đâu;1
Tao sẽ làm mày phải sống với nỗi sợ hãi;1
Đừng bao giờ làm tao phải tức giận;1
Mày sẽ phải trả giá bằng máu;1
Mày sẽ không thoát khỏi sự trừng trị của tao;1
Tao sẽ khiến mày phải chịu đựng;1
Đừng làm tao nổi giận, nếu không mày sẽ không bao giờ thoát;1
Mày sẽ không còn cơ hội để sửa sai đâu;1
Mày không thể trốn thoát khỏi tao;1
Đừng thử thách sự kiên nhẫn của tao;1
Tao sẽ làm cho mày phải sợ hãi mỗi khi nghĩ đến tao;1
Mày sẽ phải trả giá cho những gì đã làm;1
Đừng nghĩ mày có thể thoát khỏi tao;1
Mày sẽ phải học cách tôn trọng tao nếu không muốn bị tổn thương;1
Tao sẽ khiến mày phải nhớ đến những gì tao đã làm;1
Mày không thể thoát khỏi sự trừng phạt này;1
Mày sẽ phải hối hận vì đã dám chống lại tao;1
Mày sẽ không còn cơ hội nào nữa;1
Đừng dại dột chống lại tao;1
Mày không thể chống lại tao đâu;1
Tao sẽ khiến mày phải sống trong đau đớn;1
Mày sẽ không còn tự do nếu tao không muốn;1
Đừng thử sức chịu đựng của tao, mày sẽ không thắng nổi đâu;1
Mày sẽ phải trả giá cho sự dám làm như vậy;1
Mày không thể sống sót nếu tao không muốn;1
Mày sẽ phải sống với nỗi sợ hãi suốt đời;1
Đừng nghĩ mày có thể làm phiền tao mà không phải trả giá;1
Tao sẽ làm mày phải quỳ xuống;1
Mày sẽ không còn quyền làm gì nếu tao không cho phép;1
Mày sẽ phải trả giá cho tất cả những gì mày đã làm;1
Mày không thể chống lại tao, đừng mong chiến thắng;1
Mày sẽ không bao giờ có thể thoát khỏi tay tao;1
Tao sẽ làm mày phải hối hận vì những gì đã nói;1
Mày không thể lừa được tao;1
Mày sẽ không thoát khỏi sự trả thù của tao;1
Đừng bao giờ nghĩ mày có thể đánh bại tao;1
Tao sẽ làm mày phải sống trong sự sợ hãi;1
Mày không thể chạy trốn đâu;1
Mày sẽ phải chịu trách nhiệm cho hành động của mình;1
Mày sẽ không bao giờ dám làm vậy lần nữa;1
Tao sẽ khiến mày phải trả giá đắt;1
Đừng thử thách tao, nếu không mày sẽ phải chịu hậu quả;1
Mày sẽ phải hối hận vì những gì đã làm;1
Mày không thể sống sót nếu tao muốn;1
Tao sẽ làm mày phải sợ hãi mỗi khi nghĩ đến tao;1
Mày sẽ phải trả giá đắt nếu còn tiếp tục;1
Mày không thể thoát khỏi tay tao đâu;1
Tao sẽ làm mày phải hối hận ngay lập tức;1
Mày sẽ không bao giờ dám đụng đến tao nữa;1
Đừng thử sức chịu đựng của tao, nếu không mày sẽ phải trả giá đắt;1
